Date,T_out,mo 
5/3/1996,10,5
5/3/1996,11.1,5
5/3/1996,11.1,5
5/3/1996,14.4,5
5/3/1996,14.4,5
5/3/1996,15,5
5/3/1996,16.1,5
5/3/1996,18.3,5
5/3/1996,19.4,5
5/3/1996,18.8,5
5/3/1996,20.5,5
5/3/1996,20,5
5/3/1996,20.5,5
5/3/1996,21.1,5
5/3/1996,20.5,5
5/3/1996,19.4,5
5/3/1996,18.8,5
5/3/1996,17.7,5
5/3/1996,16.6,5
5/3/1996,16.6,5
5/3/1996,15.5,5
5/3/1996,11.6,5
5/4/1996,11.1,5
5/4/1996,12.2,5
5/4/1996,11.6,5
5/4/1996,10.5,5
5/4/1996,10.5,5
5/4/1996,10,5
5/4/1996,10.5,5
5/4/1996,11.1,5
5/4/1996,12.7,5
5/4/1996,13.3,5
5/4/1996,14.4,5
5/4/1996,15.5,5
5/4/1996,15,5
5/4/1996,14.4,5
5/4/1996,13.3,5
5/4/1996,14.4,5
5/4/1996,16.6,5
5/4/1996,17.2,5
5/4/1996,16.6,5
5/4/1996,15.5,5
5/4/1996,13.3,5
5/4/1996,11.6,5
5/4/1996,10,5
5/4/1996,10,5
5/5/1996,10,5
5/5/1996,10,5
5/5/1996,10,5
5/5/1996,11.1,5
5/5/1996,11.6,5
5/5/1996,12.2,5
5/5/1996,12.2,5
5/5/1996,12.7,5
5/5/1996,13.3,5
5/5/1996,13.8,5
5/5/1996,12.7,5
5/5/1996,12.2,5
5/5/1996,9.4,5
5/5/1996,11.1,5
5/5/1996,11.6,5
5/5/1996,12.7,5
5/5/1996,13.3,5
5/5/1996,13.3,5
5/5/1996,12.2,5
5/5/1996,12.2,5
5/5/1996,12.2,5
5/5/1996,10,5
5/5/1996,11.6,5
5/5/1996,11.6,5
5/6/1996,11.6,5
5/6/1996,11.6,5
5/6/1996,11.1,5
5/6/1996,10,5
5/6/1996,8.8,5
5/6/1996,10,5
5/6/1996,10,5
5/6/1996,11.1,5
5/6/1996,10.5,5
5/6/1996,11.6,5
5/6/1996,13.3,5
5/6/1996,15,5
5/6/1996,15.5,5
5/6/1996,16.1,5
5/6/1996,16.6,5
5/6/1996,16.6,5
5/6/1996,16.1,5
5/6/1996,16.1,5
5/6/1996,12.7,5
5/6/1996,13.8,5
5/6/1996,13.3,5
5/6/1996,12.7,5
5/6/1996,12.2,5
5/6/1996,11.6,5
5/7/1996,11.1,5
5/7/1996,10.5,5
5/7/1996,10.5,5
5/7/1996,10.5,5
5/7/1996,10,5
5/7/1996,10,5
5/7/1996,9.4,5
5/7/1996,9.4,5
5/7/1996,9.5,5
5/7/1996,9.4,5
5/7/1996,11.8,5
5/7/1996,13.8,5
5/7/1996,15.5,5
5/7/1996,17.2,5
5/7/1996,18.3,5
5/7/1996,19.4,5
5/7/1996,18.8,5
5/7/1996,18.3,5
5/7/1996,17.2,5
5/7/1996,16.6,5
5/7/1996,16.6,5
5/7/1996,16.6,5
5/7/1996,16.6,5
5/7/1996,16.1,5
5/8/1996,15.5,5
5/8/1996,15,5
5/8/1996,15,5
5/8/1996,15,5
5/8/1996,15,5
5/8/1996,14.4,5
5/8/1996,14.4,5
5/8/1996,15,5
5/8/1996,16.1,5
5/8/1996,17.2,5
5/8/1996,18.8,5
5/8/1996,19.4,5
5/8/1996,18.8,5
5/8/1996,17.7,5
5/8/1996,17.2,5
5/8/1996,18.3,5
5/8/1996,18.8,5
5/8/1996,20,5
5/8/1996,20.5,5
5/8/1996,19.4,5
5/8/1996,18.3,5
5/8/1996,17.7,5
5/8/1996,17.2,5
5/8/1996,17.2,5
5/9/1996,17.2,5
5/9/1996,17.1,5
5/9/1996,17.2,5
5/9/1996,17.7,5
5/9/1996,18.3,5
5/9/1996,18.8,5
5/9/1996,19.4,5
5/9/1996,20,5
5/9/1996,21.6,5
5/9/1996,22.7,5
5/9/1996,23.8,5
5/9/1996,24.4,5
5/9/1996,27.2,5
5/9/1996,27.2,5
5/9/1996,27.7,5
5/9/1996,28.3,5
5/9/1996,27.2,5
5/9/1996,26.1,5
5/9/1996,26.6,5
5/9/1996,25,5
5/9/1996,23.8,5
5/9/1996,22.2,5
5/9/1996,22.2,5
5/9/1996,22.2,5
5/10/1996,22.2,5
5/10/1996,21.6,5
5/10/1996,22.2,5
5/10/1996,22.2,5
5/10/1996,24.4,5
5/10/1996,21.6,5
5/10/1996,22.2,5
5/10/1996,20,5
5/10/1996,20,5
5/10/1996,19.4,5
5/10/1996,19.4,5
5/10/1996,19.4,5
5/10/1996,19.4,5
5/10/1996,19.3,5
5/10/1996,18.8,5
5/10/1996,20,5
5/10/1996,22.2,5
5/10/1996,14.4,5
5/10/1996,10.5,5
5/10/1996,8.8,5
5/10/1996,7.7,5
5/10/1996,7.1,5
5/10/1996,6.6,5
5/10/1996,5.5,5
5/11/1996,5.5,5
5/11/1996,5.5,5
5/11/1996,6.1,5
5/11/1996,6.1,5
5/11/1996,6.1,5
5/11/1996,5.5,5
5/11/1996,5,5
5/11/1996,5,5
5/11/1996,5,5
5/11/1996,5.5,5
5/11/1996,8.3,5
5/11/1996,9.4,5
5/11/1996,9.4,5
5/11/1996,11.1,5
5/11/1996,11.6,5
5/11/1996,11.6,5
5/11/1996,12.2,5
5/11/1996,11.6,5
5/11/1996,10,5
5/11/1996,8.3,5
5/11/1996,6.6,5
5/11/1996,5.5,5
5/11/1996,4.4,5
5/11/1996,3.8,5
5/12/1996,2.7,5
5/12/1996,2.2,5
5/12/1996,2.2,5
5/12/1996,3.3,5
5/12/1996,4.4,5
5/12/1996,4.4,5
5/12/1996,5.6,5
5/12/1996,7.2,5
5/12/1996,7.7,5
5/12/1996,9.4,5
5/12/1996,10,5
5/12/1996,10.4,5
5/12/1996,10.5,5
5/12/1996,12.2,5
5/12/1996,12.7,5
5/12/1996,12.2,5
5/12/1996,11.1,5
5/12/1996,11.6,5
5/12/1996,10.5,5
5/12/1996,9.4,5
5/12/1996,8.8,5
5/12/1996,7.7,5
5/12/1996,7.2,5
5/12/1996,6.4,5
5/13/1996,5.5,5
5/13/1996,5,5
5/13/1996,5,5
5/13/1996,5,5
5/13/1996,5.5,5
5/13/1996,5,5
5/13/1996,6.1,5
5/13/1996,7.7,5
5/13/1996,8.8,5
5/13/1996,10,5
5/13/1996,10,5
5/13/1996,11.1,5
5/13/1996,11.6,5
5/13/1996,12.7,5
5/13/1996,12.2,5
5/13/1996,12.2,5
5/13/1996,11.6,5
5/13/1996,12.2,5
5/13/1996,11.6,5
5/13/1996,8.8,5
5/13/1996,7.2,5
5/13/1996,6.1,5
5/13/1996,5,5
5/13/1996,3.8,5
5/14/1996,3.8,5
5/14/1996,3.5,5
5/14/1996,3.3,5
5/14/1996,3.8,5
5/14/1996,2.7,5
5/14/1996,3.3,5
5/14/1996,6.1,5
5/14/1996,8.8,5
5/14/1996,11.6,5
5/14/1996,13.8,5
5/14/1996,14.4,5
5/14/1996,15,5
5/14/1996,15.5,5
5/14/1996,16.1,5
5/14/1996,15.9,5
5/14/1996,15.5,5
5/14/1996,15.5,5
5/14/1996,15,5
5/14/1996,15,5
5/14/1996,13.3,5
5/14/1996,11.6,5
5/14/1996,11.6,5
5/14/1996,12.2,5
5/14/1996,12.2,5
5/15/1996,12.2,5
5/15/1996,11.6,5
5/15/1996,11.6,5
5/15/1996,11.6,5
5/15/1996,11.6,5
5/15/1996,10.5,5
5/15/1996,10.5,5
5/15/1996,11,5
5/15/1996,11.6,5
5/15/1996,12.2,5
5/15/1996,13.3,5
5/15/1996,14.4,5
5/15/1996,15.5,5
5/15/1996,16.1,5
5/15/1996,16.6,5
5/15/1996,17.2,5
5/15/1996,17.7,5
5/15/1996,18.3,5
5/15/1996,17.7,5
5/15/1996,17.2,5
5/15/1996,17.2,5
5/15/1996,17.2,5
5/15/1996,16.6,5
5/15/1996,16.6,5
5/16/1996,16.6,5
5/16/1996,16.1,5
5/16/1996,16.1,5
5/16/1996,16.1,5
5/16/1996,16.1,5
5/16/1996,16.1,5
5/16/1996,17.2,5
5/16/1996,18.3,5
5/16/1996,20.5,5
5/16/1996,21.1,5
5/16/1996,21.6,5
5/16/1996,23.8,5
5/16/1996,24.4,5
5/16/1996,26.1,5
5/16/1996,26.1,5
5/16/1996,27.2,5
5/16/1996,27.2,5
5/16/1996,26.1,5
5/16/1996,25,5
5/16/1996,24.4,5
5/16/1996,23.3,5
5/16/1996,23.3,5
5/16/1996,22.2,5
5/16/1996,21.1,5
5/17/1996,20,5
5/17/1996,18.8,5
5/17/1996,19.4,5
5/17/1996,19.4,5
5/17/1996,19.4,5
5/17/1996,19.4,5
5/17/1996,20,5
5/17/1996,21.1,5
5/17/1996,22.2,5
5/17/1996,24.4,5
5/17/1996,25.5,5
5/17/1996,26.1,5
5/17/1996,27.2,5
5/17/1996,28.3,5
5/17/1996,29.4,5
5/17/1996,30,5
5/17/1996,30.5,5
5/17/1996,30,5
5/17/1996,29.4,5
5/17/1996,27.2,5
5/17/1996,26.1,5
5/17/1996,25,5
5/17/1996,24.4,5
5/17/1996,23.8,5
5/18/1996,23.3,5
5/18/1996,23.3,5
5/18/1996,22.2,5
5/18/1996,22.2,5
5/18/1996,22.2,5
5/18/1996,22.2,5
5/18/1996,22.7,5
5/18/1996,23.8,5
5/18/1996,25.5,5
5/18/1996,26.6,5
5/18/1996,27.7,5
5/18/1996,28.8,5
5/18/1996,29.4,5
5/18/1996,30.5,5
5/18/1996,30.5,5
5/18/1996,31.1,5
5/18/1996,31.1,5
5/18/1996,31.1,5
5/18/1996,30.5,5
5/18/1996,29.4,5
5/18/1996,27.7,5
5/18/1996,26.1,5
5/18/1996,25,5
5/18/1996,23.3,5
5/19/1996,22.7,5
5/19/1996,22.7,5
5/19/1996,22.7,5
5/19/1996,22.2,5
5/19/1996,22.2,5
5/19/1996,22.2,5
5/19/1996,22.7,5
5/19/1996,24.4,5
5/19/1996,25.5,5
5/19/1996,27.2,5
5/19/1996,28.3,5
5/19/1996,29.4,5
5/19/1996,31.1,5
5/19/1996,31.6,5
5/19/1996,31.6,5
5/19/1996,32.2,5
5/19/1996,32.2,5
5/19/1996,31.6,5
5/19/1996,30.5,5
5/19/1996,28.8,5
5/19/1996,27.2,5
5/19/1996,26.1,5
5/19/1996,25,5
5/19/1996,25,5
5/20/1996,24.4,5
5/20/1996,23.8,5
5/20/1996,23.3,5
5/20/1996,22.7,5
5/20/1996,22.7,5
5/20/1996,22.2,5
5/20/1996,22.7,5
5/20/1996,23.8,5
5/20/1996,25.5,5
5/20/1996,26.6,5
5/20/1996,27.7,5
5/20/1996,28.8,5
5/20/1996,29.4,5
5/20/1996,29.4,5
5/20/1996,30.5,5
5/20/1996,30,5
5/20/1996,30,5
5/20/1996,30,5
5/20/1996,28.8,5
5/20/1996,27.7,5
5/20/1996,22.7,5
5/20/1996,15,5
5/20/1996,15,5
5/20/1996,15,5
5/21/1996,15,5
5/21/1996,15,5
5/21/1996,14.4,5
5/21/1996,14.4,5
5/21/1996,14.4,5
5/21/1996,13.8,5
5/21/1996,14.4,5
5/21/1996,15.5,5
5/21/1996,16.6,5
5/21/1996,18.8,5
5/21/1996,21.6,5
5/21/1996,22.7,5
5/21/1996,24.4,5
5/21/1996,26.1,5
5/21/1996,26.1,5
5/21/1996,26.1,5
5/21/1996,25,5
5/21/1996,26.1,5
5/21/1996,24.4,5
5/21/1996,22.7,5
5/21/1996,17.7,5
5/21/1996,17.2,5
5/21/1996,16.1,5
5/21/1996,15.5,5
5/22/1996,13.8,5
5/22/1996,13.3,5
5/22/1996,12.7,5
5/22/1996,11.6,5
5/22/1996,11.1,5
5/22/1996,11.6,5
5/22/1996,13.3,5
5/22/1996,18.8,5
5/22/1996,21.6,5
5/22/1996,23.3,5
5/22/1996,26.1,5
5/22/1996,26.1,5
5/22/1996,27.2,5
5/22/1996,28.3,5
5/22/1996,26.6,5
5/22/1996,27.1,5
5/22/1996,27.2,5
5/22/1996,27.2,5
5/22/1996,26.1,5
5/22/1996,24.4,5
5/22/1996,18.3,5
5/22/1996,17.2,5
5/22/1996,17.7,5
5/22/1996,16.6,5
5/23/1996,16.1,5
5/23/1996,15.5,5
5/23/1996,17.2,5
5/23/1996,13.8,5
5/23/1996,13.8,5
5/23/1996,16.6,5
5/23/1996,17.2,5
5/23/1996,18.3,5
5/23/1996,17.7,5
5/23/1996,16.6,5
5/23/1996,18.3,5
5/23/1996,20,5
5/23/1996,16.6,5
5/23/1996,17.7,5
5/23/1996,17.2,5
5/23/1996,17.2,5
5/23/1996,17.2,5
5/23/1996,17.2,5
5/23/1996,16.6,5
5/23/1996,16.4,5
5/23/1996,16.2,5
5/23/1996,16.6,5
5/23/1996,16.6,5
5/23/1996,16.6,5
5/24/1996,16.6,5
5/24/1996,16.6,5
5/24/1996,16.1,5
5/24/1996,16.1,5
5/24/1996,16.1,5
5/24/1996,16.1,5
5/24/1996,16.1,5
5/24/1996,16.6,5
5/24/1996,17.2,5
5/24/1996,16.6,5
5/24/1996,16.6,5
5/24/1996,16.6,5
5/24/1996,17.2,5
5/24/1996,16.1,5
5/24/1996,15,5
5/24/1996,15,5
5/24/1996,15,5
5/24/1996,14.4,5
5/24/1996,14.2,5
5/24/1996,13.3,5
5/24/1996,12.7,5
5/24/1996,12.7,5
5/24/1996,12.7,5
5/24/1996,12.2,5
5/25/1996,12.2,5
5/25/1996,11.1,5
5/25/1996,11.1,5
5/25/1996,11.6,5
5/25/1996,11.6,5
5/25/1996,10,5
5/25/1996,9.4,5
5/25/1996,10,5
5/25/1996,10,5
5/25/1996,10.5,5
5/25/1996,12.2,5
5/25/1996,14.4,5
5/25/1996,16.1,5
5/25/1996,17.2,5
5/25/1996,18.8,5
5/25/1996,19.4,5
5/25/1996,19.4,5
5/25/1996,19.4,5
5/25/1996,18.3,5
5/25/1996,17.7,5
5/25/1996,17.2,5
5/25/1996,16.1,5
5/25/1996,15.5,5
5/25/1996,14.4,5
5/26/1996,12.2,5
5/26/1996,11.6,5
5/26/1996,11.6,5
5/26/1996,12.2,5
5/26/1996,12.2,5
5/26/1996,12.2,5
5/26/1996,11.6,5
5/26/1996,11.6,5
5/26/1996,12.7,5
5/26/1996,11.6,5
5/26/1996,12.7,5
5/26/1996,14.4,5
5/26/1996,14.4,5
5/26/1996,15.5,5
5/26/1996,15.5,5
5/26/1996,14.8,5
5/26/1996,13.8,5
5/26/1996,14.4,5
5/26/1996,14.4,5
5/26/1996,13.8,5
5/26/1996,13.8,5
5/26/1996,13.8,5
5/26/1996,13.3,5
5/26/1996,13.3,5
5/27/1996,12.7,5
5/27/1996,12.2,5
5/27/1996,12.2,5
5/27/1996,12.2,5
5/27/1996,12.2,5
5/27/1996,12.7,5
5/27/1996,11.6,5
5/27/1996,11.1,5
5/27/1996,11.1,5
5/27/1996,11.6,5
5/27/1996,12.2,5
5/27/1996,12.7,5
5/27/1996,13.3,5
5/27/1996,13.8,5
5/27/1996,13.8,5
5/27/1996,13.8,5
5/27/1996,13.8,5
5/27/1996,13.3,5
5/27/1996,13.3,5
5/27/1996,13.8,5
5/27/1996,13.8,5
5/27/1996,13.8,5
5/27/1996,13.3,5
5/27/1996,13.3,5
5/28/1996,12.7,5
5/28/1996,12.7,5
5/28/1996,12.7,5
5/28/1996,12.7,5
5/28/1996,12.7,5
5/28/1996,12.7,5
5/28/1996,13.3,5
5/28/1996,13.3,5
5/28/1996,13.8,5
5/28/1996,16.6,5
5/28/1996,17.7,5
5/28/1996,17.2,5
5/28/1996,17.7,5
5/28/1996,17.2,5
5/28/1996,17.7,5
5/28/1996,17.7,5
5/28/1996,17.8,5
5/28/1996,17.7,5
5/28/1996,17.7,5
5/28/1996,17.2,5
5/28/1996,16.6,5
5/28/1996,15.5,5
5/28/1996,14.4,5
5/28/1996,14.4,5
5/29/1996,13.8,5
5/29/1996,13.8,5
5/29/1996,13.3,5
5/29/1996,13.3,5
5/29/1996,13.3,5
5/29/1996,13.3,5
5/29/1996,13.3,5
5/29/1996,14.7,5
5/29/1996,16.1,5
5/29/1996,17.7,5
5/29/1996,18.3,5
5/29/1996,19.4,5
5/29/1996,20,5
5/29/1996,20.5,5
5/29/1996,21.1,5
5/29/1996,21.1,5
5/29/1996,20.5,5
5/29/1996,20.5,5
5/29/1996,19.4,5
5/29/1996,17.7,5
5/29/1996,13.8,5
5/29/1996,12.2,5
5/29/1996,11.1,5
5/29/1996,10,5
5/30/1996,10,5
5/30/1996,10,5
5/30/1996,10,5
5/30/1996,10,5
5/30/1996,8.3,5
5/30/1996,7.7,5
5/30/1996,10,5
5/30/1996,11.1,5
5/30/1996,13.3,5
5/30/1996,15,5
5/30/1996,17.2,5
5/30/1996,17.7,5
5/30/1996,19.4,5
5/30/1996,19.4,5
5/30/1996,20.5,5
5/30/1996,20,5
5/30/1996,20,5
5/30/1996,20,5
5/30/1996,20,5
5/30/1996,18.3,5
5/30/1996,16.6,5
5/30/1996,13.8,5
5/30/1996,13.3,5
5/30/1996,11.1,5
5/31/1996,10.5,5
5/31/1996,10.5,5
5/31/1996,10.2,5
5/31/1996,10,5
5/31/1996,11.1,5
5/31/1996,11.2,5
5/31/1996,12.7,5
5/31/1996,14.9,5
5/31/1996,17.2,5
5/31/1996,19.4,5
5/31/1996,21.1,5
5/31/1996,21.6,5
5/31/1996,22.2,5
5/31/1996,22.7,5
5/31/1996,23.3,5
5/31/1996,23.8,5
5/31/1996,24.4,5
5/31/1996,23.8,5
5/31/1996,23.3,5
5/31/1996,22.2,5
5/31/1996,16.6,5
5/31/1996,16.8,5
5/31/1996,16.9,5
5/31/1996,17.1,5
6/1/2000,17.3,6
6/1/2000,17.5,6
6/1/2000,17.6,6
6/1/2000,17.8,6
6/1/2000,17.2,6
6/1/2000,17.2,6
6/1/2000,20,6
6/1/2000,22.8,6
6/1/2000,25,6
6/1/2000,27.2,6
6/1/2000,28.3,6
6/1/2000,28.9,6
6/1/2000,30,6
6/1/2000,31.1,6
6/1/2000,31.1,6
6/1/2000,31.7,6
6/1/2000,30.6,6
6/1/2000,30,6
6/1/2000,29.4,6
6/1/2000,28.3,6
6/1/2000,26.7,6
6/1/2000,25.6,6
6/1/2000,24.4,6
6/1/2000,23.9,6
6/2/2000,23.9,6
6/2/2000,23.3,6
6/2/2000,23.3,6
6/2/2000,23.3,6
6/2/2000,22.8,6
6/2/2000,22.8,6
6/2/2000,23.3,6
6/2/2000,23,6
6/2/2000,21.7,6
6/2/2000,22.2,6
6/2/2000,23.9,6
6/2/2000,23.3,6
6/2/2000,22.8,6
6/2/2000,24.4,6
6/2/2000,23.9,6
6/2/2000,24.4,6
6/2/2000,22.8,6
6/2/2000,20.6,6
6/2/2000,18.3,6
6/2/2000,17.2,6
6/2/2000,16.1,6
6/2/2000,16.1,6
6/2/2000,15,6
6/2/2000,14.4,6
6/3/2000,13.3,6
6/3/2000,12.2,6
6/3/2000,11.1,6
6/3/2000,10.6,6
6/3/2000,10,6
6/3/2000,10,6
6/3/2000,12.2,6
6/3/2000,13.9,6
6/3/2000,15.6,6
6/3/2000,16.7,6
6/3/2000,17.8,6
6/3/2000,19.4,6
6/3/2000,20,6
6/3/2000,21.1,6
6/3/2000,21.1,6
6/3/2000,21.7,6
6/3/2000,22.2,6
6/3/2000,20.6,6
6/3/2000,20.6,6
6/3/2000,19.4,6
6/3/2000,16.7,6
6/3/2000,15.6,6
6/3/2000,14.4,6
6/3/2000,13.3,6
6/4/2000,12.8,6
6/4/2000,12.2,6
6/4/2000,11.1,6
6/4/2000,11.1,6
6/4/2000,11.7,6
6/4/2000,12.2,6
6/4/2000,13.3,6
6/4/2000,15,6
6/4/2000,16.7,6
6/4/2000,18.3,6
6/4/2000,20,6
6/4/2000,20,6
6/4/2000,20.6,6
6/4/2000,21.1,6
6/4/2000,21.7,6
6/4/2000,21.1,6
6/4/2000,19.4,6
6/4/2000,18.3,6
6/4/2000,18,6
6/4/2000,17,6
6/4/2000,17,6
6/4/2000,16,6
6/4/2000,16,6
6/4/2000,16.1,6
6/5/2000,15.6,6
6/5/2000,13.3,6
6/5/2000,13.3,6
6/5/2000,13.3,6
6/5/2000,13,6
6/5/2000,13.3,6
6/5/2000,13.3,6
6/5/2000,13.3,6
6/5/2000,14.4,6
6/5/2000,13.3,6
6/5/2000,13.9,6
6/5/2000,14,6
6/5/2000,15,6
6/5/2000,14.4,6
6/5/2000,12.2,6
6/5/2000,13,6
6/5/2000,12.8,6
6/5/2000,13.9,6
6/5/2000,13.3,6
6/5/2000,12.8,6
6/5/2000,12.2,6
6/5/2000,11.1,6
6/5/2000,10,6
6/5/2000,9.4,6
6/6/2000,8.9,6
6/6/2000,8.9,6
6/6/2000,8.9,6
6/6/2000,8.3,6
6/6/2000,7.8,6
6/6/2000,8.3,6
6/6/2000,11.1,6
6/6/2000,13.9,6
6/6/2000,15.6,6
6/6/2000,16.7,6
6/6/2000,17.8,6
6/6/2000,18.9,6
6/6/2000,20,6
6/6/2000,20.6,6
6/6/2000,21.1,6
6/6/2000,21.1,6
6/6/2000,21.7,6
6/6/2000,21.7,6
6/6/2000,20.6,6
6/6/2000,18.9,6
6/6/2000,15.6,6
6/6/2000,13.3,6
6/6/2000,11.7,6
6/6/2000,10.6,6
6/7/2000,9.4,6
6/7/2000,8.9,6
6/7/2000,8.3,6
6/7/2000,7.8,6
6/7/2000,7.8,6
6/7/2000,8.3,6
6/7/2000,11.1,6
6/7/2000,14.4,6
6/7/2000,17.8,6
6/7/2000,21.1,6
6/7/2000,22.2,6
6/7/2000,22.8,6
6/7/2000,24,6
6/7/2000,26.7,6
6/7/2000,27,6
6/7/2000,26,6
6/7/2000,25,6
6/7/2000,24.4,6
6/7/2000,23.3,6
6/7/2000,22.2,6
6/7/2000,21.1,6
6/7/2000,20.6,6
6/7/2000,20,6
6/7/2000,19.4,6
6/8/2000,19.4,6
6/8/2000,19.4,6
6/8/2000,18.9,6
6/8/2000,18.9,6
6/8/2000,18.9,6
6/8/2000,18.9,6
6/8/2000,19.4,6
6/8/2000,21.1,6
6/8/2000,22.2,6
6/8/2000,23.9,6
6/8/2000,25,6
6/8/2000,26.7,6
6/8/2000,27.8,6
6/8/2000,29.4,6
6/8/2000,29.4,6
6/8/2000,30,6
6/8/2000,30,6
6/8/2000,29.4,6
6/8/2000,28.3,6
6/8/2000,26.7,6
6/8/2000,25,6
6/8/2000,23.9,6
6/8/2000,22.8,6
6/8/2000,22.2,6
6/9/2000,20.6,6
6/9/2000,20,6
6/9/2000,18.3,6
6/9/2000,17.8,6
6/9/2000,17.8,6
6/9/2000,16.7,6
6/9/2000,18.9,6
6/9/2000,22.2,6
6/9/2000,23.9,6
6/9/2000,25.6,6
6/9/2000,27.2,6
6/9/2000,28.3,6
6/9/2000,29.4,6
6/9/2000,30,6
6/9/2000,30.6,6
6/9/2000,30.6,6
6/9/2000,30.6,6
6/9/2000,30,6
6/9/2000,28.9,6
6/9/2000,27.2,6
6/9/2000,26.1,6
6/9/2000,25,6
6/9/2000,24.4,6
6/9/2000,23.3,6
6/10/2000,23.3,6
6/10/2000,22.8,6
6/10/2000,21.7,6
6/10/2000,21.1,6
6/10/2000,20.6,6
6/10/2000,18.9,6
6/10/2000,22.2,6
6/10/2000,25,6
6/10/2000,27.2,6
6/10/2000,28.3,6
6/10/2000,28.9,6
6/10/2000,28.9,6
6/10/2000,28.9,6
6/10/2000,31.1,6
6/10/2000,31.7,6
6/10/2000,26.7,6
6/10/2000,22.8,6
6/10/2000,24.4,6
6/10/2000,24.4,6
6/10/2000,23.9,6
6/10/2000,23.3,6
6/10/2000,23.9,6
6/10/2000,23.9,6
6/10/2000,22.8,6
6/11/2000,22.8,6
6/11/2000,22.2,6
6/11/2000,22.2,6
6/11/2000,21.7,6
6/11/2000,21.7,6
6/11/2000,22.2,6
6/11/2000,22.8,6
6/11/2000,23.3,6
6/11/2000,24.4,6
6/11/2000,24.4,6
6/11/2000,25.6,6
6/11/2000,26.1,6
6/11/2000,26.7,6
6/11/2000,27.2,6
6/11/2000,25,6
6/11/2000,26.7,6
6/11/2000,25.6,6
6/11/2000,26.1,6
6/11/2000,24.4,6
6/11/2000,24,6
6/11/2000,23.3,6
6/11/2000,23.3,6
6/11/2000,22.8,6
6/11/2000,22.2,6
6/12/2000,22.2,6
6/12/2000,22.2,6
6/12/2000,21.7,6
6/12/2000,21.7,6
6/12/2000,21.7,6
6/12/2000,21.7,6
6/12/2000,22.2,6
6/12/2000,22.8,6
6/12/2000,23.3,6
6/12/2000,24.4,6
6/12/2000,25.6,6
6/12/2000,26.7,6
6/12/2000,26.7,6
6/12/2000,25,6
6/12/2000,27.8,6
6/12/2000,27.8,6
6/12/2000,29.4,6
6/12/2000,27.8,6
6/12/2000,27.2,6
6/12/2000,25.6,6
6/12/2000,24.4,6
6/12/2000,23.9,6
6/12/2000,22.8,6
6/12/2000,23,6
6/13/2000,22.8,6
6/13/2000,21.7,6
6/13/2000,22.2,6
6/13/2000,22.2,6
6/13/2000,21.1,6
6/13/2000,21.1,6
6/13/2000,21.7,6
6/13/2000,23,6
6/13/2000,24.4,6
6/13/2000,26.1,6
6/13/2000,27.8,6
6/13/2000,29.4,6
6/13/2000,29.4,6
6/13/2000,29.4,6
6/13/2000,21.7,6
6/13/2000,22.8,6
6/13/2000,25,6
6/13/2000,26.7,6
6/13/2000,26.7,6
6/13/2000,25.6,6
6/13/2000,25.6,6
6/13/2000,25.6,6
6/13/2000,25.6,6
6/13/2000,25,6
6/14/2000,25,6
6/14/2000,24.4,6
6/14/2000,24.4,6
6/14/2000,24.4,6
6/14/2000,22.8,6
6/14/2000,22,6
6/14/2000,22.2,6
6/14/2000,22.8,6
6/14/2000,23.9,6
6/14/2000,26.1,6
6/14/2000,23.9,6
6/14/2000,26.1,6
6/14/2000,24,6
6/14/2000,23.3,6
6/14/2000,27.8,6
6/14/2000,21.1,6
6/14/2000,22.2,6
6/14/2000,22.2,6
6/14/2000,23.3,6
6/14/2000,22.8,6
6/14/2000,22.2,6
6/14/2000,22.2,6
6/14/2000,22.2,6
6/14/2000,22.2,6
6/15/2000,21.7,6
6/15/2000,21.1,6
6/15/2000,20.6,6
6/15/2000,20,6
6/15/2000,18.9,6
6/15/2000,17.8,6
6/15/2000,18.3,6
6/15/2000,19.4,6
6/15/2000,20.6,6
6/15/2000,21.7,6
6/15/2000,23,6
6/15/2000,23.9,6
6/15/2000,24.4,6
6/15/2000,25.6,6
6/15/2000,26.1,6
6/15/2000,26.7,6
6/15/2000,26.7,6
6/15/2000,26.7,6
6/15/2000,25.6,6
6/15/2000,24.4,6
6/15/2000,23.3,6
6/15/2000,22.2,6
6/15/2000,22.2,6
6/15/2000,21.7,6
6/16/2000,21.1,6
6/16/2000,21.1,6
6/16/2000,20.6,6
6/16/2000,21.7,6
6/16/2000,21.1,6
6/16/2000,22.2,6
6/16/2000,23.3,6
6/16/2000,25,6
6/16/2000,25.6,6
6/16/2000,25.6,6
6/16/2000,27.2,6
6/16/2000,26.7,6
6/16/2000,26.1,6
6/16/2000,27.2,6
6/16/2000,24.4,6
6/16/2000,23.9,6
6/16/2000,21.1,6
6/16/2000,20,6
6/16/2000,20,6
6/16/2000,20,6
6/16/2000,19.4,6
6/16/2000,19.4,6
6/16/2000,19.4,6
6/16/2000,18.9,6
6/17/2000,18.3,6
6/17/2000,17.8,6
6/17/2000,17.2,6
6/17/2000,16.7,6
6/17/2000,16.7,6
6/17/2000,17.2,6
6/17/2000,17.2,6
6/17/2000,18,6
6/17/2000,19,6
6/17/2000,19.4,6
6/17/2000,20,6
6/17/2000,20.6,6
6/17/2000,21.1,6
6/17/2000,21.1,6
6/17/2000,21.7,6
6/17/2000,22.2,6
6/17/2000,21.7,6
6/17/2000,20.6,6
6/17/2000,17.8,6
